id,label
27497,7
27498,7
27499,9
27500,1
27501,6
27502,8
27503,0
27504,6
27505,1
27506,4
27507,3
27508,7
27509,0
27510,3
27511,2
27512,8
27513,5
27514,8
27515,1
27516,9
27517,6
27518,7
27519,4
27520,4
27521,8
27522,5
27523,7
27524,1
27525,9
27526,0
27527,9
27528,1
27529,5
27530,1
27531,8
27532,8
27533,5
27534,4
27535,3
27536,2
27537,6
27538,6
27539,1
27540,6
27541,5
27542,7
27543,8
27544,9
27545,1
27546,9
27547,3
27548,8
27549,1
27550,9
27551,5
27552,0
27553,0
27554,1
27555,1
27556,6
27557,1
27558,7
27559,7
27560,4
27561,6
27562,0
27563,3
27564,3
27565,8
27566,2
27567,7
27568,4
27569,4
27570,0
27571,4
27572,6
27573,2
27574,8
27575,8
27576,6
27577,3
27578,9
27579,4
27580,3
27581,8
27582,7
27583,8
27584,5
27585,7
27586,8
27587,4
27588,1
27589,2
27590,0
27591,6
27592,2
27593,0
27594,8
27595,8
27596,9
27597,0
27598,7
27599,7
27600,3
27601,6
27602,4
27603,7
27604,8
27605,4
27606,4
27607,2
27608,4
27609,6
27610,0
27611,2
27612,0
27613,7
27614,7
27615,0
27616,0
27617,2
27618,7
27619,6
27620,7
27621,7
27622,8
27623,2
27624,1
27625,9
27626,4
27627,5
27628,7
27629,8
27630,1
27631,5
27632,6
27633,4
27634,9
27635,8
27636,6
27637,3
27638,7
27639,8
27640,6
27641,7
27642,5
27643,4
27644,1
27645,0
27646,5
27647,8
27648,0
27649,2
27650,2
27651,6
27652,6
27653,6
27654,1
27655,7
27656,7
27657,7
27658,3
27659,4
27660,9
27661,4
27662,1
27663,7
27664,0
27665,2
27666,2
27667,2
27668,3
27669,0
27670,3
27671,8
27672,6
27673,8
27674,1
27675,5
27676,4
27677,8
27678,3
27679,4
27680,5
27681,0
27682,2
27683,8
27684,2
27685,9
27686,8
27687,6
27688,2
27689,4
27690,6
27691,0
27692,8
27693,7
27694,9
27695,8
27696,6
27697,1
27698,8
27699,0
27700,1
27701,7
27702,5
27703,6
27704,9
27705,4
27706,1
27707,8
27708,0
27709,7
27710,5
27711,4
27712,2
27713,5
27714,8
27715,6
27716,9
27717,7
27718,0
27719,7
27720,4
27721,7
27722,3
27723,3
27724,7
27725,1
27726,0
27727,2
27728,4
27729,5
27730,4
27731,0
27732,4
27733,2
27734,8
27735,7
27736,4
27737,4
27738,1
27739,5
27740,7
27741,4
27742,9
27743,2
27744,2
27745,7
27746,8
27747,5
27748,8
27749,6
27750,4
27751,5
27752,7
27753,0
27754,3
27755,7
27756,2
27757,6
27758,2
27759,2
27760,3
27761,7
27762,8
27763,5
27764,5
27765,8
27766,5
27767,1
27768,7
27769,8
27770,8
27771,3
27772,8
27773,0
27774,7
27775,8
27776,9
27777,9
27778,6
27779,8
27780,5
27781,1
27782,9
27783,0
27784,6
27785,2
27786,1
27787,6
27788,7
27789,6
27790,1
27791,3
27792,5
27793,9
27794,3
27795,5
27796,1
27797,8
27798,7
27799,0
27800,0
27801,8
27802,5
27803,5
27804,2
27805,8
27806,5
27807,8
27808,8
27809,9
27810,2
27811,8
27812,7
27813,8
27814,9
27815,0
27816,6
27817,7
27818,0
27819,2
27820,2
27821,1
27822,2
27823,4
27824,5
27825,7
27826,1
27827,4
27828,4
27829,9
27830,0
27831,5
27832,5
27833,1
27834,8
27835,8
27836,6
27837,8
27838,0
27839,2
27840,1
27841,0
27842,4
27843,9
27844,3
27845,4
27846,2
27847,3
27848,2
27849,6
27850,3
27851,8
27852,4
27853,7
27854,3
27855,1
27856,5
27857,5
27858,0
27859,5
27860,0
27861,5
27862,2
27863,7
27864,2
27865,2
27866,5
27867,3
27868,7
27869,8
27870,3
27871,4
27872,3
27873,6
27874,1
27875,6
27876,1
27877,1
27878,8
27879,8
27880,3
27881,0
27882,4
27883,8
27884,9
27885,9
27886,5
27887,8
27888,2
27889,7
27890,2
27891,6
27892,5
27893,5
27894,6
27895,2
27896,6
27897,1
27898,5
27899,8
27900,1
27901,7
27902,0
27903,2
27904,1
27905,7
27906,1
27907,6
27908,1
27909,0
27910,1
27911,6
27912,1
27913,1
27914,5
27915,5
27916,2
27917,4
27918,3
27919,3
27920,7
27921,0
27922,5
27923,3
27924,8
27925,7
27926,6
27927,7
27928,8
27929,6
27930,5
27931,6
27932,1
27933,0
27934,7
27935,5
27936,8
27937,3
27938,1
27939,6
27940,6
27941,5
27942,2
27943,6
27944,5
27945,9
27946,7
27947,9
27948,8
27949,3
27950,7
27951,3
27952,0
27953,3
27954,2
27955,6
27956,5
27957,5
27958,1
27959,6
27960,4
27961,4
27962,7
27963,6
27964,9
27965,7
27966,4
27967,5
27968,0
27969,1
27970,2
27971,7
27972,9
27973,0
27974,7
27975,3
27976,2
27977,0
27978,8
27979,5
27980,2
27981,3
27982,0
27983,3
27984,3
27985,6
27986,2
27987,1
27988,2
27989,3
27990,0
27991,3
27992,9
27993,8
27994,6
27995,0
27996,2
27997,7
27998,1
27999,5
28000,9
28001,2
28002,7
28003,0
28004,1
28005,0
28006,6
28007,3
28008,2
28009,7
28010,3
28011,9
28012,3
28013,3
28014,0
28015,8
28016,8
28017,6
28018,5
28019,8
28020,0
28021,7
28022,2
28023,0
28024,3
28025,8
28026,3
28027,7
28028,9
28029,6
28030,4
28031,7
28032,6
28033,4
28034,9
28035,4
28036,3
28037,0
28038,9
28039,5
28040,1
28041,6
28042,9
28043,9
28044,3
28045,5
28046,9
28047,6
28048,2
28049,9
28050,5
28051,6
28052,9
28053,3
28054,8
28055,9
28056,0
28057,2
28058,4
28059,8
28060,2
28061,2
28062,0
28063,0
28064,1
28065,8
28066,4
28067,1
28068,4
28069,7
28070,1
28071,5
28072,6
28073,3
28074,2
28075,5
28076,5
28077,5
28078,7
28079,6
28080,6
28081,5
28082,8
28083,2
28084,8
28085,9
28086,3
28087,5
28088,2
28089,2
28090,5
28091,4
28092,4
28093,6
28094,9
28095,7
28096,8
28097,1
28098,1
28099,8
28100,3
28101,5
28102,3
28103,1
28104,0
28105,8
28106,8
28107,7
28108,7
28109,3
28110,6
28111,5
28112,1
28113,1
28114,8
28115,8
28116,8
28117,9
28118,8
28119,4
28120,3
28121,0
28122,2
28123,8
28124,8
28125,5
28126,5
28127,6
28128,6
28129,3
28130,5
28131,3
28132,6
28133,4
28134,9
28135,8
28136,8
28137,9
28138,2
28139,4
28140,7
28141,0
28142,6
28143,9
28144,9
28145,7
28146,6
28147,3
28148,3
28149,0
28150,3
28151,5
28152,6
28153,5
28154,5
28155,6
28156,8
28157,7
28158,0
28159,6
28160,6
28161,3
28162,2
28163,6
28164,2
28165,9
28166,6
28167,7
28168,7
28169,7
28170,3
28171,3
28172,6
28173,1
28174,6
28175,6
28176,9
28177,1
28178,8
28179,8
28180,1
28181,5
28182,5
28183,1
28184,7
28185,6
28186,7
28187,2
28188,1
28189,4
28190,3
28191,9
28192,0
28193,9
28194,3
28195,5
28196,9
28197,5
28198,1
28199,7
28200,9
28201,5
28202,1
28203,4
28204,6
28205,6
28206,8
28207,2
28208,8
28209,6
28210,5
28211,6
28212,4
28213,1
28214,2
28215,8
28216,6
28217,5
28218,6
28219,2
28220,2
28221,1
28222,6
28223,1
28224,2
28225,7
28226,1
28227,4
28228,2
28229,1
28230,9
28231,4
28232,9
28233,1
28234,3
28235,9
28236,9
28237,9
28238,0
28239,0
28240,9
28241,8
28242,6
28243,9
28244,3
28245,7
28246,1
28247,3
28248,2
28249,9
28250,0
28251,7
28252,6
28253,7
28254,2
28255,7
28256,3
28257,7
28258,3
28259,3
28260,3
28261,9
28262,0
28263,2
28264,2
28265,3
28266,2
28267,3
28268,6
28269,5
28270,3
28271,2
28272,6
28273,5
28274,8
28275,2
28276,7
28277,3
28278,0
28279,8
28280,4
28281,6
28282,8
28283,3
28284,5
28285,9
28286,8
28287,5
28288,7
28289,0
28290,6
28291,9
28292,8
28293,4
28294,9
28295,9
28296,8
28297,6
28298,8
28299,3
28300,7
28301,4
28302,8
28303,7
28304,3
28305,6
28306,9
28307,8
28308,8
28309,3
28310,7
28311,1
28312,6
28313,0
28314,0
28315,6
28316,8
28317,8
28318,5
28319,4
28320,4
28321,7
28322,9
28323,3
28324,1
28325,6
28326,0
28327,9
28328,2
28329,3
28330,9
28331,0
28332,1
28333,0
28334,0
28335,2
28336,3
28337,3
28338,5
28339,0
28340,4
28341,9
28342,0
28343,1
28344,5
28345,1
28346,3
28347,8
28348,4
28349,7
28350,3
28351,5
28352,9
28353,7
28354,6
28355,3
28356,1
28357,3
28358,3
28359,4
28360,9
28361,6
28362,5
28363,9
28364,1
28365,1
28366,7
28367,1
28368,9
28369,5
28370,2
28371,9
28372,1
28373,4
28374,1
28375,9
28376,5
28377,6
28378,6
28379,4
28380,5
28381,5
28382,2
28383,6
28384,6
28385,9
28386,7
28387,8
28388,4
28389,2
28390,4
28391,0
28392,5
28393,1
28394,6
28395,1
28396,5
28397,6
28398,7
28399,7
28400,2
28401,1
28402,7
28403,9
28404,1
28405,4
28406,8
28407,3
28408,2
28409,1
28410,6
28411,0
28412,5
28413,7
28414,8
28415,9
28416,4
28417,9
28418,8
28419,5
28420,4
28421,2
28422,3
28423,6
28424,1
28425,9
28426,0
28427,9
28428,4
28429,7
28430,6
28431,9
28432,3
28433,7
28434,2
28435,5
28436,1
28437,7
28438,1
28439,9
28440,9
28441,0
28442,2
28443,8
28444,2
28445,1
28446,2
28447,2
28448,0
28449,1
28450,8
28451,5
28452,0
28453,5
28454,0
28455,5
28456,1
28457,1
28458,5
28459,9
28460,8
28461,8
28462,0
28463,5
28464,6
28465,6
28466,3
28467,4
28468,4
28469,8
28470,2
28471,0
28472,8
28473,5
28474,7
28475,0
28476,3
28477,7
28478,2
28479,6
28480,2
28481,6
28482,3
28483,8
28484,5
28485,3
28486,3
28487,8
28488,3
28489,6
28490,2
28491,3
28492,4
28493,0
28494,6
28495,9
28496,8
28497,4
28498,5
28499,3
28500,5
28501,2
28502,4
28503,2
28504,2
28505,5
28506,3
28507,1
28508,3
28509,0
28510,0
28511,0
28512,5
28513,6
28514,3
28515,4
28516,4
28517,6
28518,6
28519,0
28520,5
28521,1
28522,8
28523,3
28524,3
28525,6
28526,4
28527,8
28528,1
28529,7
28530,1
28531,2
28532,6
28533,8
28534,6
28535,6
28536,4
28537,2
28538,2
28539,6
28540,8
28541,1
28542,4
28543,9
28544,3
28545,7
28546,8
28547,8
28548,1
28549,4
28550,8
28551,3
28552,6
28553,8
28554,8
28555,9
28556,0
28557,4
28558,9
28559,1
28560,4
28561,6
28562,2
28563,9
28564,9
28565,7
28566,3
28567,0
28568,4
28569,7
28570,7
28571,1
28572,6
28573,0
28574,6
28575,9
28576,3
28577,5
28578,6
28579,7
28580,2
28581,9
28582,9
28583,3
28584,9
28585,6
28586,1
28587,4
28588,7
28589,7
28590,4
28591,8
28592,8
28593,8
28594,5
28595,1
28596,4
28597,2
28598,1
28599,3
28600,3
28601,8
28602,2
28603,8
28604,8
28605,9
28606,1
28607,3
28608,8
28609,6
28610,7
28611,8
28612,7
28613,9
28614,4
28615,1
28616,1
28617,4
28618,1
28619,6
28620,2
28621,5
28622,2
28623,3
28624,8
28625,2
28626,3
28627,3
28628,3
28629,3
28630,7
28631,6
28632,1
28633,4
28634,6
28635,9
28636,0
28637,0
28638,7
28639,3
28640,7
28641,3
28642,8
28643,3
28644,7
28645,5
28646,8
28647,2
28648,6
28649,0
28650,4
28651,7
28652,4
28653,8
28654,0
28655,7
28656,3
28657,1
28658,6
28659,5
28660,0
28661,0
28662,9
28663,7
28664,6
28665,1
28666,0
28667,3
28668,7
28669,1
28670,0
28671,5
28672,3
28673,9
28674,6
28675,4
28676,8
28677,7
28678,0
28679,6
28680,9
28681,2
28682,4
28683,6
28684,4
28685,6
28686,6
28687,5
28688,3
28689,0
28690,6
28691,5
28692,6
28693,1
28694,8
28695,8
28696,2
28697,6
28698,7
28699,8
28700,1
28701,4
28702,5
28703,6
28704,9
28705,9
28706,0
28707,0
28708,2
28709,1
28710,0
28711,7
28712,2
28713,9
28714,9
28715,7
28716,9
28717,8
28718,8
28719,2
28720,6
28721,1
28722,3
28723,0
28724,7
28725,3
28726,1
28727,6
28728,3
28729,3
28730,9
28731,6
28732,7
28733,6
28734,5
28735,1
28736,7
28737,9
28738,7
28739,0
28740,4
28741,3
28742,8
28743,5
28744,4
28745,0
28746,6
28747,5
28748,3
28749,3
28750,5
28751,4
28752,4
28753,7
28754,8
28755,7
28756,1
28757,5
28758,5
28759,4
28760,4
28761,5
28762,2
28763,0
28764,7
28765,2
28766,1
28767,1
28768,1
28769,1
28770,7
28771,7
28772,4
28773,3
28774,5
28775,2
28776,2
28777,8
28778,0
28779,9
28780,7
28781,3
28782,2
28783,2
28784,1
28785,3
28786,6
28787,2
28788,7
28789,3
28790,6
28791,9
28792,2
28793,6
28794,1
28795,7
28796,5
28797,5
28798,4
28799,8
28800,6
28801,7
28802,8
28803,2
28804,7
28805,2
28806,6
28807,2
28808,9
28809,7
28810,3
28811,8
28812,3
28813,1
28814,4
28815,2
28816,8
28817,8
28818,0
28819,6
28820,6
28821,4
28822,2
28823,7
28824,0
28825,2
28826,4
28827,8
28828,2
28829,1
28830,4
28831,9
28832,0
28833,9
28834,5
28835,9
28836,7
28837,4
28838,8
28839,6
28840,1
28841,8
28842,7
28843,7
28844,8
28845,8
28846,2
28847,9
28848,2
28849,9
28850,6
28851,4
28852,6
28853,8
28854,1
28855,4
28856,4
28857,5
28858,0
28859,3
28860,6
28861,5
28862,5
28863,8
28864,4
28865,8
28866,8
28867,0
28868,4
28869,1
28870,5
28871,1
28872,6
28873,3
28874,6
28875,6
28876,1
28877,9
28878,2
28879,4
28880,1
28881,1
28882,1
28883,7
28884,1
28885,9
28886,6
28887,0
28888,5
28889,9
28890,0
28891,9
28892,2
28893,5
28894,3
28895,0
28896,5
28897,1
28898,8
28899,3
28900,4
28901,2
28902,2
28903,9
28904,5
28905,1
28906,8
28907,7
28908,8
28909,5
28910,4
28911,3
28912,3
28913,2
28914,9
28915,8
28916,3
28917,2
28918,8
28919,7
28920,2
28921,4
28922,2
28923,5
28924,8
28925,0
28926,1
28927,4
28928,2
28929,8
28930,7
28931,5
28932,9
28933,3
28934,5
28935,9
28936,2
28937,4
28938,7
28939,1
28940,8
28941,2
28942,0
28943,8
28944,3
28945,8
28946,2
28947,7
28948,9
28949,5
28950,3
28951,0
28952,2
28953,2
28954,7
28955,0
28956,0
28957,1
28958,0
28959,8
28960,1
28961,4
28962,4
28963,9
28964,6
28965,9
28966,5
28967,7
28968,3
28969,1
28970,6
28971,0
28972,0
28973,5
28974,0
28975,2
28976,0
28977,1
28978,8
28979,2
28980,3
28981,2
28982,5
28983,3
28984,1
28985,8
28986,4
28987,5
28988,6
28989,8
28990,2
28991,1
28992,3
28993,8
28994,6
28995,0
28996,4
28997,7
28998,5
28999,8
29000,4
29001,7
29002,6
29003,1
29004,3
29005,9
29006,1
29007,2
29008,0
29009,8
29010,6
29011,0
29012,9
29013,8
29014,8
29015,6
29016,5
29017,4
29018,8
29019,5
29020,1
29021,2
29022,4
29023,3
29024,3
29025,9
29026,9
29027,0
29028,0
29029,8
29030,3
29031,8
29032,0
29033,6
29034,5
29035,7
29036,2
29037,5
29038,1
29039,2
29040,7
29041,0
29042,6
29043,8
29044,4
29045,5
29046,2
29047,0
29048,7
29049,2
29050,0
29051,0
29052,9
29053,9
29054,3
29055,2
29056,6
29057,9
29058,3
29059,3
29060,7
29061,8
29062,7
29063,3
29064,8
29065,4
29066,5
29067,1
29068,1
29069,5
29070,4
29071,4
29072,5
29073,3
29074,0
29075,8
29076,2
29077,7
29078,2
29079,2
29080,3
29081,1
29082,3
29083,8
29084,7
29085,0
29086,8
29087,0
29088,9
29089,8
29090,2
29091,2
29092,1
29093,6
29094,7
29095,1
29096,9
29097,4
29098,0
29099,5
29100,7
29101,0
29102,5
29103,9
29104,5
29105,7
29106,0
29107,7
29108,1
29109,7
29110,5
29111,8
29112,4
29113,6
29114,0
29115,3
29116,1
29117,4
29118,1
29119,1
29120,8
29121,4
29122,2
29123,4
29124,0
29125,3
29126,5
29127,6
29128,2
29129,9
29130,6
29131,7
29132,4
29133,9
29134,5
29135,2
29136,2
29137,6
29138,7
29139,3
29140,9
29141,6
29142,4
29143,4
29144,7
29145,8
29146,5
29147,0
29148,9
29149,6
29150,0
29151,0
29152,9
29153,5
29154,1
29155,6
29156,4
29157,7
29158,3
29159,1
29160,0
29161,0
29162,5
29163,3
29164,8
29165,8
29166,7
29167,3
29168,1
29169,5
29170,2
29171,1
29172,7
29173,9
29174,7
29175,3
29176,9
29177,4
29178,6
29179,5
29180,3
29181,0
29182,9
29183,1
29184,2
29185,5
29186,5
29187,3
29188,0
29189,2
29190,9
29191,8
29192,5
29193,2
29194,9
29195,2
29196,3
29197,3
29198,0
29199,7
29200,2
29201,9
29202,5
29203,3
29204,9
29205,3
29206,2
29207,5
29208,4
29209,2
29210,3
29211,3
29212,3
29213,0
29214,2
29215,6
29216,2
29217,6
29218,5
29219,4
29220,2
29221,0
29222,2
29223,9
29224,8
29225,7
29226,6
29227,2
29228,5
29229,1
29230,8
29231,1
29232,1
29233,2
29234,9
29235,9
29236,7
29237,9
29238,4
29239,5
29240,0
29241,2
29242,5
29243,3
29244,6
29245,1
29246,5
29247,8
29248,8
29249,9
29250,5
29251,2
29252,0
29253,6
29254,4
29255,4
29256,4
29257,8
29258,1
29259,9
29260,4
29261,1
29262,5
29263,9
29264,9
29265,7
29266,6
29267,7
29268,1
29269,5
29270,4
29271,7
29272,7
29273,2
29274,1
29275,8
29276,8
29277,2
29278,6
29279,9
29280,7
29281,0
29282,4
29283,7
29284,3
29285,1
29286,5
29287,2
29288,0
29289,3
29290,4
29291,7
29292,1
29293,0
29294,7
29295,6
29296,5
29297,0
29298,0
29299,1
29300,4
29301,8
29302,5
29303,6
29304,0
29305,5
29306,1
29307,3
29308,7
29309,7
29310,5
29311,7
29312,7
29313,0
29314,5
29315,8
29316,9
29317,4
29318,6
29319,4
29320,9
29321,2
29322,7
29323,9
29324,8
29325,2
29326,4
29327,2
29328,9
29329,6
29330,5
29331,5
29332,2
29333,5
29334,5
29335,9
29336,5
29337,9
29338,3
29339,7
29340,2
29341,8
29342,4
29343,9
29344,1
29345,2
29346,1
29347,1
29348,4
29349,3
29350,2
29351,3
29352,8
29353,7
29354,6
29355,1
29356,2
29357,2
29358,7
29359,1
29360,9
29361,8
29362,9
29363,9
29364,9
29365,4
29366,2
29367,5
29368,5
29369,5
29370,7
29371,5
29372,0
29373,2
29374,6
29375,7
29376,4
29377,5
29378,9
29379,2
29380,8
29381,4
29382,3
29383,5
29384,8
29385,0
29386,4
29387,3
29388,7
29389,8
29390,6
29391,6
29392,3
29393,2
29394,3
29395,3
29396,1
29397,9
29398,7
29399,2
29400,5
29401,2
29402,8
29403,9
29404,3
29405,7
29406,8
29407,4
29408,2
29409,8
29410,8
29411,7
29412,6
29413,1
29414,1
29415,9
29416,7
29417,5
29418,9
29419,1
29420,2
29421,2
29422,4
29423,9
29424,2
29425,1
29426,1
29427,8
29428,3
29429,9
29430,7
29431,2
29432,1
29433,2
29434,1
29435,2
29436,3
29437,3
29438,6
29439,1
29440,5
29441,6
29442,7
29443,0
29444,6
29445,6
29446,6
29447,2
29448,7
29449,8
29450,0
29451,3
29452,7
29453,7
29454,3
29455,5
29456,6
29457,0
29458,0
29459,2
29460,7
29461,2
29462,6
29463,5
29464,9
29465,9
29466,2
29467,4
29468,5
29469,0
29470,6
29471,5
29472,5
29473,8
29474,3
29475,6
29476,3
29477,2
29478,5
29479,3
29480,6
29481,9
29482,2
29483,0
29484,6
29485,0
29486,5
29487,5
29488,6
29489,9
29490,0
29491,0
29492,5
29493,3
29494,1
29495,5
29496,7
29497,4
29498,8
29499,3
29500,9
29501,3
29502,8
29503,2
29504,5
29505,5
29506,6
29507,0
29508,3
29509,2
29510,2
29511,9
29512,5
29513,2
29514,6
29515,6
29516,2
29517,0
29518,0
29519,6
29520,7
29521,4
29522,3
29523,1
29524,2
29525,7
29526,2
29527,4
29528,4
29529,7
29530,7
29531,4
29532,1
29533,9
29534,1
29535,6
29536,4
29537,4
29538,5
29539,4
29540,9
29541,1
29542,6
29543,0
29544,5
29545,7
29546,1
29547,2
29548,6
29549,6
29550,6
29551,6
29552,4
29553,8
29554,3
29555,6
29556,7
29557,1
29558,1
29559,8
29560,3
29561,2
29562,6
29563,5
29564,5
29565,2
29566,3
29567,2
29568,3
29569,1
29570,4
29571,4
29572,8
29573,6
29574,3
29575,0
29576,6
29577,0
29578,7
29579,8
29580,9
29581,8
29582,7
29583,7
29584,7
29585,3
29586,7
29587,8
29588,6
29589,8
29590,0
29591,2
29592,5
29593,6
29594,9
29595,8
29596,3
29597,6
29598,0
29599,4
29600,2
29601,7
29602,5
29603,2
29604,1
29605,5
29606,9
29607,0
29608,8
29609,1
29610,6
29611,9
29612,5
29613,7
29614,1
29615,0
29616,7
29617,6
29618,4
29619,5
29620,0
29621,5
29622,8
29623,9
29624,3
29625,3
29626,2
29627,5
29628,2
29629,6
29630,4
29631,9
29632,4
29633,7
29634,3
29635,4
29636,1
29637,4
29638,4
29639,7
29640,0
29641,2
29642,2
29643,6
29644,2
29645,8
29646,6
29647,2
29648,5
29649,3
29650,3
29651,3
29652,3
29653,6
29654,8
29655,4
29656,1
29657,7
29658,3
29659,2
29660,8
29661,1
29662,3
29663,6
29664,5
29665,0
29666,5
29667,9
29668,7
29669,6
29670,1
29671,8
29672,2
29673,9
29674,3
29675,4
29676,3
29677,5
29678,1
29679,6
29680,5
29681,2
29682,5
29683,6
29684,5
29685,7
29686,0
29687,2
29688,6
29689,5
29690,7
29691,1
29692,4
29693,9
29694,3
29695,4
29696,8
29697,4
29698,0
29699,9
29700,8
29701,5
29702,8
29703,6
29704,3
29705,3
29706,6
29707,7
29708,4
29709,7
29710,7
29711,0
29712,0
29713,8
29714,8
29715,7
29716,9
29717,0
29718,0
29719,2
29720,7
29721,6
29722,0
29723,4
29724,1
29725,0
29726,0
29727,4
29728,9
29729,4
29730,4
29731,4
29732,7
29733,2
29734,7
29735,2
29736,9
29737,3
29738,0
29739,1
29740,0
29741,2
29742,5
29743,0
29744,1
29745,1
29746,2
29747,2
29748,5
29749,5
29750,9
29751,8
29752,3
29753,1
29754,9
29755,8
29756,5
29757,6
29758,3
29759,7
29760,1
29761,4
29762,0
29763,5
29764,1
29765,7
29766,2
29767,0
29768,2
29769,9
29770,8
29771,9
29772,5
29773,0
29774,9
29775,1
29776,5
29777,8
29778,3
29779,6
29780,5
29781,6
29782,8
29783,4
29784,5
29785,6
29786,6
29787,1
29788,6
29789,6
29790,6
29791,1
29792,7
29793,6
29794,9
29795,3
29796,3
29797,4
29798,7
29799,1
29800,0
29801,6
29802,8
29803,0
29804,1
29805,9
29806,0
29807,4
29808,6
29809,5
29810,8
29811,8
29812,1
29813,5
29814,9
29815,5
29816,9
29817,5
29818,8
29819,1
29820,2
29821,1
29822,2
29823,0
29824,5
29825,3
29826,4
29827,6
29828,9
29829,5
29830,6
29831,0
29832,2
29833,0
29834,9
29835,8
29836,3
29837,6
29838,7
29839,4
29840,9
29841,2
29842,4
29843,9
29844,5
29845,0
29846,9
29847,7
29848,1
29849,3
29850,8
29851,3
29852,7
29853,3
29854,6
29855,3
29856,4
29857,3
29858,3
29859,6
29860,4
29861,8
29862,0
29863,0
29864,5
29865,6
29866,3
29867,8
29868,2
29869,2
29870,4
29871,5
29872,7
29873,9
29874,4
29875,2
29876,5
29877,9
29878,5
29879,8
29880,5
29881,7
29882,5
29883,9
29884,5
29885,7
29886,7
29887,5
29888,3
29889,4
29890,9
29891,9
29892,5
29893,0
29894,6
29895,6
29896,2
29897,1
29898,4
29899,0
29900,5
29901,4
29902,1
29903,8
29904,3
29905,6
29906,9
29907,7
29908,8
29909,3
29910,9
29911,4
29912,0
29913,5
29914,8
29915,0
29916,8
29917,7
29918,2
29919,0
29920,7
29921,0
29922,1
29923,3
29924,5
29925,0
29926,7
29927,8
29928,5
29929,5
29930,6
29931,6
29932,0
29933,4
29934,2
29935,8
29936,2
29937,2
29938,1
29939,4
29940,4
29941,8
29942,8
29943,5
29944,5
29945,3
29946,2
29947,2
29948,8
29949,1
29950,8
29951,3
29952,3
29953,2
29954,8
29955,3
29956,2
29957,1
29958,2
29959,2
29960,3
29961,2
29962,7
29963,1
29964,4
29965,5
29966,2
29967,0
29968,1
29969,1
29970,6
29971,4
29972,2
29973,3
29974,3
29975,6
29976,2
29977,4
29978,0
29979,8
29980,6
29981,1
29982,2
29983,4
29984,2
29985,9
29986,4
29987,7
29988,9
29989,3
29990,0
29991,6
29992,4
29993,4
29994,1
29995,6
29996,3
29997,6
29998,7
29999,0
30000,8
30001,3
30002,3
30003,7
30004,8
30005,8
30006,2
30007,7
30008,8
30009,5
30010,7
30011,3
30012,0
30013,7
30014,3
30015,1
30016,4
30017,3
30018,7
30019,9
30020,1
30021,7
30022,1
30023,9
30024,7
30025,0
30026,3
30027,4
30028,7
30029,7
30030,8
30031,8
30032,1
30033,7
30034,0
30035,9
30036,3
30037,8
30038,4
30039,0
30040,4
30041,5
30042,7
30043,8
30044,5
30045,1
30046,8
30047,7
30048,3
30049,2
30050,7
30051,1
30052,8
30053,3
30054,7
30055,8
30056,3
30057,7
30058,4
30059,6
30060,1
30061,3
30062,5
30063,7
30064,7
30065,6
30066,6
30067,2
30068,8
30069,3
30070,7
30071,3
30072,2
30073,7
30074,7
30075,4
30076,8
30077,9
30078,9
30079,2
30080,1
30081,5
30082,4
30083,9
30084,0
30085,4
30086,0
30087,7
30088,0
30089,2
30090,3
30091,2
30092,7
30093,4
30094,4
30095,4
30096,3
30097,2
30098,2
30099,3
30100,0
30101,9
30102,1
30103,9
30104,7
30105,6
30106,1
30107,4
30108,1
30109,6
30110,4
30111,5
30112,7
30113,8
30114,0
30115,2
30116,1
30117,6
30118,9
30119,1
30120,2
30121,7
30122,9
30123,1
30124,8
30125,5
30126,0
30127,9
30128,5
30129,2
30130,8
30131,4
30132,6
30133,2
30134,3
30135,1
30136,0
30137,3
30138,3
30139,9
30140,2
30141,2
30142,7
30143,2
30144,4
30145,2
30146,3
30147,7
30148,0
30149,1
30150,8
30151,2
30152,5
30153,4
30154,7
30155,7
30156,5
30157,0
30158,4
30159,1
30160,9
30161,5
30162,2
30163,6
30164,2
30165,7
30166,9
30167,4
30168,5
30169,0
30170,9
30171,2
30172,9
30173,5
30174,4
30175,4
30176,0
30177,8
30178,7
30179,2
30180,6
30181,9
30182,0
30183,3
30184,5
30185,7
30186,9
30187,5
30188,9
30189,5
30190,7
30191,0
30192,3
30193,0
30194,2
30195,6
30196,1
30197,2
30198,1
30199,5
30200,1
30201,1
30202,4
30203,2
30204,4
30205,2
30206,9
30207,0
30208,6
30209,2
30210,7
30211,4
30212,6
30213,8
30214,3
30215,3
30216,3
30217,9
30218,7
30219,6
30220,0
30221,4
30222,1
30223,7
30224,6
30225,1
30226,7
30227,9
30228,6
30229,1
30230,6
30231,4
30232,5
30233,2
30234,6
30235,9
30236,1
30237,7
30238,0
30239,5
30240,8
30241,8
30242,5
30243,9
30244,2
30245,6
30246,6
30247,6
30248,8
30249,5
30250,0
30251,1
30252,3
30253,8
30254,6
30255,4
30256,2
30257,0
30258,9
30259,4
30260,6
30261,6
30262,0
30263,4
30264,9
30265,4
30266,8
30267,3
30268,1
30269,3
30270,5
30271,5
30272,2
30273,7
30274,5
30275,8
30276,1
30277,9
30278,7
30279,5
30280,3
30281,0
30282,2
30283,1
30284,2
30285,0
30286,4
30287,8
30288,0
30289,6
30290,9
30291,0
30292,0
30293,8
30294,8
30295,0
